old_url,old_path,classification,redirect_line,redirect_status,new_target,target_exists,action
"https://oztimberfloor.com.au/products/topdeck-amor-moonstone-oak/","/products/topdeck-amor-moonstone-oak/","close topical match","1233","301","/products/pantora-amor-moonstone-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-amor-silverstone-oak/","/products/topdeck-amor-silverstone-oak/","close topical match","1235","301","/products/pantora-amor-silverstone-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-amor-smokey-brown/","/products/topdeck-amor-smokey-brown/","close topical match","1237","301","/products/pantora-amor-smokey-brown/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-amor-spotted-gum/","/products/topdeck-amor-spotted-gum/","close topical match","1239","301","/products/pantora-amor-spotted-gum/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-amor-urban-charcoal/","/products/topdeck-amor-urban-charcoal/","close topical match","1241","301","/products/pantora-amor-urban-charcoal/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-artisan-black-maquina/","/products/topdeck-artisan-black-maquina/","close topical match","1243","301","/products/artisan-tile-black-maquina/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-artisan-calcatta/","/products/topdeck-artisan-calcatta/","close topical match","5","301","/products/artisan-tile-calacatta/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-artisan-casper-white/","/products/topdeck-artisan-casper-white/","close topical match","1247","301","/products/artisan-tile-casper-white/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-artisan-dover-grey/","/products/topdeck-artisan-dover-grey/","close topical match","1251","301","/products/artisan-tile-dover-grey/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-artisan-grema-marfil/","/products/topdeck-artisan-grema-marfil/","close topical match","6","301","/products/artisan-tile-crema-marfil/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-artisan-grigio/","/products/topdeck-artisan-grigio/","close topical match","1253","301","/products/artisan-tile-grigio/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-artisan-jasper-grey/","/products/topdeck-artisan-jasper-grey/","close topical match","1255","301","/products/artisan-tile-jasper-grey/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-artisan-madison/","/products/topdeck-artisan-madison/","close topical match","1257","301","/products/artisan-tile-madison/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-artisan-monaco-brown/","/products/topdeck-artisan-monaco-brown/","close topical match","1259","301","/products/artisan-tile-monaco-brown/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-artisan-pietra-grey/","/products/topdeck-artisan-pietra-grey/","close topical match","1261","301","/products/artisan-tile-pietra-grey/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-artisan-valley-beige/","/products/topdeck-artisan-valley-beige/","close topical match","1263","301","/products/artisan-tile-valley-beige/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-artisan-volcano/","/products/topdeck-artisan-volcano/","close topical match","1265","301","/products/artisan-tile-volcano/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-avala-blackbutt/","/products/topdeck-avala-blackbutt/","close topical match","1267","301","/products/avala-blackbutt/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-avala-coastal-beige/","/products/topdeck-avala-coastal-beige/","close topical match","1269","301","/products/avala-coastal-beige/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-avala-jarrah/","/products/topdeck-avala-jarrah/","close topical match","1271","301","/products/avala-jarrah/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-avala-moschino/","/products/topdeck-avala-moschino/","close topical match","1273","301","/products/avala-moschino/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-avala-orchid-ash/","/products/topdeck-avala-orchid-ash/","close topical match","1275","301","/products/avala-orchid-ash/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-avala-pebble-grey/","/products/topdeck-avala-pebble-grey/","close topical match","1277","301","/products/avala-pebble-grey/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-avala-prague-oak/","/products/topdeck-avala-prague-oak/","close topical match","1279","301","/products/avala-prague-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-avala-spotted-gum/","/products/topdeck-avala-spotted-gum/","close topical match","1281","301","/products/avala-spotted-gum/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-avala-stamford-oak/","/products/topdeck-avala-stamford-oak/","close topical match","1283","301","/products/avala-stamford-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-avala-tas-oak/","/products/topdeck-avala-tas-oak/","close topical match","1285","301","/products/avala-tasmanian-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-belle-vie-bellevue-avenue/","/products/topdeck-belle-vie-bellevue-avenue/","close topical match","1287","301","/products/belle-vie-bellevue-avenue/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-belle-vie-blackbutt/","/products/topdeck-belle-vie-blackbutt/","close topical match","1289","301","/products/belle-vie-blackbutt/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-belle-vie-cayman-oak/","/products/topdeck-belle-vie-cayman-oak/","close topical match","1291","301","/products/belle-vie-cayman-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-belle-vie-highland-beige-oak/","/products/topdeck-belle-vie-highland-beige-oak/","close topical match","1293","301","/products/belle-vie-highland-beige-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-belle-vie-lake-view-oak/","/products/topdeck-belle-vie-lake-view-oak/","close topical match","1295","301","/products/belle-vie-lake-view-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-belle-vie-lovanna-oak/","/products/topdeck-belle-vie-lovanna-oak/","close topical match","1297","301","/products/belle-vie-lovanna-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-belle-vie-manor-ridge-oak/","/products/topdeck-belle-vie-manor-ridge-oak/","close topical match","1299","301","/products/belle-vie-manor-ridge-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-belle-vie-sherwood-oak/","/products/topdeck-belle-vie-sherwood-oak/","close topical match","1301","301","/products/belle-vie-sherwood-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-belle-vie-south-grove-oak/","/products/topdeck-belle-vie-south-grove-oak/","close topical match","1303","301","/products/belle-vie-south-grove-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-belle-vie-spotted-gum/","/products/topdeck-belle-vie-spotted-gum/","close topical match","1305","301","/products/belle-vie-spotted-gum/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-belle-vie-weathered-grey-oak/","/products/topdeck-belle-vie-weathered-grey-oak/","close topical match","1307","301","/products/belle-vie-weathered-grey-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-belle-vie-winchester-oak/","/products/topdeck-belle-vie-winchester-oak/","close topical match","1309","301","/products/belle-vie-winchester-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-blackbutt-136mm/","/products/topdeck-blackbutt-136mm/","close topical match","1311","301","/products/wooden-land-australian-species-136mm-blackbutt-136mm/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-blackbutt-190mm/","/products/topdeck-blackbutt-190mm/","close topical match","1313","301","/products/wooden-land-australian-species-190mm-blackbutt-190mm/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-blackbutt-hb/","/products/topdeck-blackbutt-hb/","close topical match","1315","301","/products/wooden-land-herringbone-blackbutt-herringbone/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-boathouse/","/products/topdeck-boathouse/","close topical match","1317","301","/products/cavallo-bianco-boathouse/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-british-oak-natural/","/products/topdeck-british-oak-natural/","close topical match","1319","301","/products/cavallo-bianco-british-oak-natural/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-brushbox-136mm/","/products/topdeck-brushbox-136mm/","close topical match","1321","301","/products/wooden-land-australian-species-136mm-brushbox-136mm/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-brushbox-190mm/","/products/topdeck-brushbox-190mm/","close topical match","1323","301","/products/wooden-land-australian-species-190mm-brushbox-190mm/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-camden-oak/","/products/topdeck-camden-oak/","close topical match","1325","301","/products/cavallo-bianco-camden-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-castel-nuovo-herringbone-black-amber/","/products/topdeck-castel-nuovo-herringbone-black-amber/","close topical match","1327","301","/products/castel-nuovo-black-amber/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-castel-nuovo-herringbone-boathouse/","/products/topdeck-castel-nuovo-herringbone-boathouse/","close topical match","1329","301","/products/castel-nuovo-boathouse/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-castel-nuovo-herringbone-chateau/","/products/topdeck-castel-nuovo-herringbone-chateau/","close topical match","1331","301","/products/castel-nuovo-chateau/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-castel-nuovo-herringbone-marrone-oak/","/products/topdeck-castel-nuovo-herringbone-marrone-oak/","close topical match","1333","301","/products/castel-nuovo-marrone-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-castel-nuovo-herringbone-monica-grey/","/products/topdeck-castel-nuovo-herringbone-monica-grey/","close topical match","1335","301","/products/castel-nuovo-monica-grey/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-castel-nuovo-herringbone-pearl-white/","/products/topdeck-castel-nuovo-herringbone-pearl-white/","close topical match","1337","301","/products/castel-nuovo-pearl-white/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-castel-nuovo-herringbone-prague-natural/","/products/topdeck-castel-nuovo-herringbone-prague-natural/","close topical match","1339","301","/products/castel-nuovo-prague-natural/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-castel-nuovo-herringbone-rome-grey/","/products/topdeck-castel-nuovo-herringbone-rome-grey/","close topical match","1341","301","/products/castel-nuovo-rome-grey/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-castel-nuovo-herringbone-vintage-mocha/","/products/topdeck-castel-nuovo-herringbone-vintage-mocha/","close topical match","1343","301","/products/castel-nuovo-vintage-mocha/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-castel-nuovo-herringbone-winston-hill/","/products/topdeck-castel-nuovo-herringbone-winston-hill/","close topical match","1345","301","/products/castel-nuovo-winston-hill/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-champagne/","/products/topdeck-champagne/","close topical match","1347","301","/products/cavallo-bianco-champagne/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-cp-aspen-oak/","/products/topdeck-cp-aspen-oak/","close topical match","1349","301","/products/prime-contemporary-plus-aspen-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-cp-french-beige-oak/","/products/topdeck-cp-french-beige-oak/","close topical match","1351","301","/products/prime-contemporary-plus-french-beige-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-cp-hampton-white-oak/","/products/topdeck-cp-hampton-white-oak/","close topical match","1353","301","/products/prime-contemporary-plus-hampton-white-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-cp-kensington-grey/","/products/topdeck-cp-kensington-grey/","close topical match","1355","301","/products/prime-contemporary-plus-kensington-grey/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-cp-misty-mountain-oak/","/products/topdeck-cp-misty-mountain-oak/","close topical match","1357","301","/products/prime-contemporary-plus-misty-mountain-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-cp-new-england-blackbutt/","/products/topdeck-cp-new-england-blackbutt/","close topical match","1359","301","/products/prime-contemporary-plus-new-england-blackbutt/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-cp-odyssey-oak/","/products/topdeck-cp-odyssey-oak/","close topical match","1361","301","/products/prime-contemporary-plus-odyssey-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-cp-qld-spotted-gum/","/products/topdeck-cp-qld-spotted-gum/","close topical match","1363","301","/products/prime-contemporary-plus-queensland-spotted-gum/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-cp-soft-cavalry-grey/","/products/topdeck-cp-soft-cavalry-grey/","close topical match","1365","301","/products/prime-contemporary-plus-soft-cavalry-grey/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-cp-verona-oak/","/products/topdeck-cp-verona-oak/","close topical match","1367","301","/products/prime-contemporary-plus-verona-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-cromer-oak/","/products/topdeck-cromer-oak/","close topical match","1369","301","/products/cavallo-bianco-cromer-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-crown-heritage/","/products/topdeck-crown-heritage/","close topical match","1371","301","/products/pantora-lifestyle-crown-heritage/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-deluxe-birch-wood/","/products/topdeck-deluxe-birch-wood/","close topical match","1373","301","/products/prime-deluxe-birch-wood/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-deluxe-dark-wood/","/products/topdeck-deluxe-dark-wood/","close topical match","1375","301","/products/prime-deluxe-dark-wood/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-deluxe-drift-wood/","/products/topdeck-deluxe-drift-wood/","close topical match","1377","301","/products/prime-deluxe-drift-wood/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-deluxe-harvest-ridge-oak/","/products/topdeck-deluxe-harvest-ridge-oak/","close topical match","1379","301","/products/prime-deluxe-harvest-ridge-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-deluxe-limed-grey-oak/","/products/topdeck-deluxe-limed-grey-oak/","close topical match","1381","301","/products/prime-deluxe-limed-grey-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-deluxe-southern-brown-oak/","/products/topdeck-deluxe-southern-brown-oak/","close topical match","1383","301","/products/prime-deluxe-southern-brown-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-deluxe-stone-wash/","/products/topdeck-deluxe-stone-wash/","close topical match","1385","301","/products/prime-deluxe-stone-wash/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-deluxe-white-wash/","/products/topdeck-deluxe-white-wash/","close topical match","1387","301","/products/prime-deluxe-white-wash/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-glacial-grey/","/products/topdeck-glacial-grey/","close topical match","1389","301","/products/pantora-lifestyle-glacial-grey/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-goleden-honey/","/products/topdeck-goleden-honey/","close topical match","1391","301","/products/pantora-lifestyle-golden-honey/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-grey-iron-bark-136mm/","/products/topdeck-grey-iron-bark-136mm/","close topical match","1393","301","/products/wooden-land-australian-species-136mm-grey-iron-bark-136mm/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-grey-iron-bark-190mm/","/products/topdeck-grey-iron-bark-190mm/","close topical match","1395","301","/products/wooden-land-australian-species-190mm-grey-iron-bark-190mm/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-jarrah-136mm/","/products/topdeck-jarrah-136mm/","close topical match","1397","301","/products/wooden-land-australian-species-136mm-jarrah-136mm/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-jarrah-190mm/","/products/topdeck-jarrah-190mm/","close topical match","1399","301","/products/wooden-land-australian-species-190mm-jarrah-190mm/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lavanda-oak-amaretti-oak/","/products/topdeck-lavanda-oak-amaretti-oak/","close topical match","1401","301","/products/lavanda-oak-amaretti-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lavanda-oak-boathouse/","/products/topdeck-lavanda-oak-boathouse/","close topical match","1403","301","/products/lavanda-oak-boathouse/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lavanda-oak-british-oak-natural/","/products/topdeck-lavanda-oak-british-oak-natural/","close topical match","1405","301","/products/lavanda-oak-british-oak-natural/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lavanda-oak-camden-oak/","/products/topdeck-lavanda-oak-camden-oak/","close topical match","1407","301","/products/lavanda-oak-camden-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lavanda-oak-champagne/","/products/topdeck-lavanda-oak-champagne/","close topical match","1409","301","/products/lavanda-oak-champagne/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lavanda-oak-cromer-oak/","/products/topdeck-lavanda-oak-cromer-oak/","close topical match","1411","301","/products/lavanda-oak-cromer-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lavanda-oak-limed-ash/","/products/topdeck-lavanda-oak-limed-ash/","close topical match","1413","301","/products/lavanda-oak-limed-ash/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lavanda-oak-monica-grey/","/products/topdeck-lavanda-oak-monica-grey/","close topical match","1415","301","/products/lavanda-oak-monica-grey/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lavanda-oak-oyster-bay/","/products/topdeck-lavanda-oak-oyster-bay/","close topical match","1417","301","/products/lavanda-oak-oyster-bay/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lavanda-oak-panania-oak/","/products/topdeck-lavanda-oak-panania-oak/","close topical match","1419","301","/products/lavanda-oak-panania-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lavanda-oak-soft-pale-oak/","/products/topdeck-lavanda-oak-soft-pale-oak/","close topical match","1421","301","/products/lavanda-oak-soft-pale-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lavanda-oak-truffle-oak/","/products/topdeck-lavanda-oak-truffle-oak/","close topical match","1423","301","/products/lavanda-oak-truffle-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-legend-atlantic-oak/","/products/topdeck-legend-atlantic-oak/","close topical match","1425","301","/products/prime-legend-atlantic-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-legend-blackbutt/","/products/topdeck-legend-blackbutt/","close topical match","1427","301","/products/prime-legend-blackbutt/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-legend-empire-oak/","/products/topdeck-legend-empire-oak/","close topical match","1429","301","/products/prime-legend-empire-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-legend-ghost-oak/","/products/topdeck-legend-ghost-oak/","close topical match","1431","301","/products/prime-legend-ghost-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-legend-hudson-grey/","/products/topdeck-legend-hudson-grey/","close topical match","1433","301","/products/prime-legend-hudson-grey/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-legend-mainland-brown-oak/","/products/topdeck-legend-mainland-brown-oak/","close topical match","1435","301","/products/prime-legend-mainland-brown-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-legend-sandcastle-oak/","/products/topdeck-legend-sandcastle-oak/","close topical match","1437","301","/products/prime-legend-sandcastle-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-legend-southport-oak/","/products/topdeck-legend-southport-oak/","close topical match","1439","301","/products/prime-legend-southport-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-legend-spotted-gum/","/products/topdeck-legend-spotted-gum/","close topical match","1441","301","/products/prime-legend-spotted-gum/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-legend-wheaton-oak/","/products/topdeck-legend-wheaton-oak/","close topical match","1443","301","/products/prime-legend-wheaton-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lime-wash/","/products/topdeck-lime-wash/","close topical match","1445","301","/products/prime-contemporary-plus-lime-wash/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-limed-ash/","/products/topdeck-limed-ash/","close topical match","1447","301","/products/cavallo-bianco-limed-ash/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lumiere-bellevue-avenue/","/products/topdeck-lumiere-bellevue-avenue/","close topical match","1449","301","/products/lumiere-ultra-hd-bellevue-avenue/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lumiere-blackbutt/","/products/topdeck-lumiere-blackbutt/","close topical match","1451","301","/products/lumiere-ultra-hd-blackbutt/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lumiere-cayman-oak/","/products/topdeck-lumiere-cayman-oak/","close topical match","1453","301","/products/lumiere-ultra-hd-cayman-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lumiere-highland-beige-oak/","/products/topdeck-lumiere-highland-beige-oak/","close topical match","1455","301","/products/lumiere-ultra-hd-highland-beige-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lumiere-lake-view-oak/","/products/topdeck-lumiere-lake-view-oak/","close topical match","1457","301","/products/lumiere-ultra-hd-lake-view-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lumiere-lovanna-oak/","/products/topdeck-lumiere-lovanna-oak/","close topical match","1459","301","/products/lumiere-ultra-hd-lovanna-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lumiere-manor-ridge-oak/","/products/topdeck-lumiere-manor-ridge-oak/","close topical match","1461","301","/products/lumiere-ultra-hd-manor-ridge-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lumiere-sherwood-oak/","/products/topdeck-lumiere-sherwood-oak/","close topical match","1463","301","/products/lumiere-ultra-hd-sherwood-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lumiere-south-grove-oak/","/products/topdeck-lumiere-south-grove-oak/","close topical match","1465","301","/products/lumiere-ultra-hd-south-grove-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lumiere-spotted-gum/","/products/topdeck-lumiere-spotted-gum/","close topical match","1467","301","/products/lumiere-ultra-hd-spotted-gum/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lumiere-weathered-grey-oak/","/products/topdeck-lumiere-weathered-grey-oak/","close topical match","1469","301","/products/lumiere-ultra-hd-weathered-grey-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-lumiere-winchester-oak/","/products/topdeck-lumiere-winchester-oak/","close topical match","1471","301","/products/lumiere-ultra-hd-winchester-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-luxury-grey-oak/","/products/topdeck-luxury-grey-oak/","close topical match","1473","301","/products/prime-luxury-grey-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-luxury-latte-oak/","/products/topdeck-luxury-latte-oak/","close topical match","1475","301","/products/prime-luxury-latte-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-luxury-lunar-oak/","/products/topdeck-luxury-lunar-oak/","close topical match","1477","301","/products/prime-luxury-lunar-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-luxury-natural-oak/","/products/topdeck-luxury-natural-oak/","close topical match","1479","301","/products/prime-luxury-natural-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-luxury-new-england-blackbutt/","/products/topdeck-luxury-new-england-blackbutt/","close topical match","1481","301","/products/prime-luxury-new-england-blackbutt/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-luxury-qld-spotted-gum/","/products/topdeck-luxury-qld-spotted-gum/","close topical match","1483","301","/products/prime-luxury-queensland-spotted-gum/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-luxury-smoke-oak/","/products/topdeck-luxury-smoke-oak/","close topical match","1485","301","/products/prime-luxury-smoke-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-luxury-stone-oak/","/products/topdeck-luxury-stone-oak/","close topical match","1487","301","/products/prime-luxury-stone-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-luxury-tobacco-oak/","/products/topdeck-luxury-tobacco-oak/","close topical match","1489","301","/products/prime-luxury-tobacco-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-luxury-vanilla-oak/","/products/topdeck-luxury-vanilla-oak/","close topical match","1491","301","/products/prime-luxury-vanilla-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-monica-grey/","/products/topdeck-monica-grey/","close topical match","1493","301","/products/cavallo-bianco-monica-grey/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-neutral-oak/","/products/topdeck-neutral-oak/","close topical match","1495","301","/products/pantora-lifestyle-neutral-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-oyster-bay/","/products/topdeck-oyster-bay/","close topical match","1497","301","/products/cavallo-bianco-oyster-bay/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-pacific-blackbutt-ab/","/products/topdeck-pacific-blackbutt-ab/","close topical match","1499","301","/products/wooden-land-foreign-species-pacific-blackbutt/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-pacific-spotted-gum-ab/","/products/topdeck-pacific-spotted-gum-ab/","close topical match","1501","301","/products/wooden-land-foreign-species-pacific-spotted-gum/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-panania-oak-1/","/products/topdeck-panania-oak-1/","close topical match","1505","301","/products/castel-nuovo-panania-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-panania-oak/","/products/topdeck-panania-oak/","close topical match","1503","301","/products/cavallo-bianco-panania-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-pantora-laminate-soft-pale/","/products/topdeck-pantora-laminate-soft-pale/","close topical match","1507","301","/products/pantora-lifestyle-soft-pale/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-project-oak-black-amber/","/products/topdeck-project-oak-black-amber/","close topical match","1509","301","/products/project-oak-black-amber/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-project-oak-charleston-oak/","/products/topdeck-project-oak-charleston-oak/","close topical match","1511","301","/products/project-oak-charleston-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-project-oak-chateau/","/products/topdeck-project-oak-chateau/","close topical match","1513","301","/products/project-oak-chateau/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-project-oak-florence-oak/","/products/topdeck-project-oak-florence-oak/","close topical match","1515","301","/products/project-oak-florence-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-project-oak-hamilton-oak/","/products/topdeck-project-oak-hamilton-oak/","close topical match","1517","301","/products/project-oak-hamilton-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-project-oak-marrone-oak/","/products/topdeck-project-oak-marrone-oak/","close topical match","1519","301","/products/project-oak-marrone-oak/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-project-oak-pearl-white/","/products/topdeck-project-oak-pearl-white/","close topical match","1521","301","/products/project-oak-pearl-white/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-project-oak-prague-natural/","/products/topdeck-project-oak-prague-natural/","close topical match","1523","301","/products/project-oak-prague-natural/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-project-oak-rome-grey/","/products/topdeck-project-oak-rome-grey/","close topical match","1525","301","/products/project-oak-rome-grey/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-project-oak-vintage-mocha/","/products/topdeck-project-oak-vintage-mocha/","close topical match","1527","301","/products/project-oak-vintage-mocha/","true","301 redirect"
"https://oztimberfloor.com.au/products/topdeck-project-oak-whealdon-oak/","/products/topdeck-project-oak-whealdon-oak/","close topical match","1529","301","/products/project-oak-whealdon-oak/","true","301 redirect"
